time_stamp,time,temperature_2m,surface_pressure,cloud_cover,windspeed_10m,shortwave_radiation,year
2020-12-16 21:00:00+00:00,2020-12-16T21:00,-6.5,966.7,100,14.8,33.0,2020
2020-12-16 22:00:00+00:00,2020-12-16T22:00,-7.2,966.3,100,14.8,1.0,2020
2020-12-16 23:00:00+00:00,2020-12-16T23:00,-7.7,965.6,100,15.3,0.0,2020
2020-12-17 00:00:00+00:00,2020-12-17T00:00,-8.7,965.2,100,15.6,0.0,2020
2020-12-17 01:00:00+00:00,2020-12-17T01:00,-9.1,963.2,100,18.4,0.0,2020
2020-12-17 02:00:00+00:00,2020-12-17T02:00,-9.3,963.0,100,18.3,0.0,2020
2020-12-17 03:00:00+00:00,2020-12-17T03:00,-9.7,961.3,100,18.4,0.0,2020
2020-12-17 04:00:00+00:00,2020-12-17T04:00,-9.9,960.3,100,19.9,0.0,2020
2020-12-17 05:00:00+00:00,2020-12-17T05:00,-10.0,960.0,100,16.0,0.0,2020
2020-12-17 06:00:00+00:00,2020-12-17T06:00,-10.1,958.5,100,16.3,0.0,2020
2020-12-17 07:00:00+00:00,2020-12-17T07:00,-9.9,958.5,100,15.4,0.0,2020
2020-12-17 08:00:00+00:00,2020-12-17T08:00,-9.6,959.0,100,13.1,0.0,2020
2020-12-17 09:00:00+00:00,2020-12-17T09:00,-9.4,958.5,100,13.2,0.0,2020
2020-12-17 10:00:00+00:00,2020-12-17T10:00,-9.3,958.4,100,11.2,0.0,2020
2020-12-17 11:00:00+00:00,2020-12-17T11:00,-9.2,958.5,100,11.2,0.0,2020
2020-12-17 12:00:00+00:00,2020-12-17T12:00,-10.1,958.8,100,10.2,0.0,2020
2020-12-17 13:00:00+00:00,2020-12-17T13:00,-10.1,958.9,100,9.5,3.0,2020
2020-12-17 14:00:00+00:00,2020-12-17T14:00,-9.2,960.1,100,9.4,31.0,2020
2020-12-17 15:00:00+00:00,2020-12-17T15:00,-8.7,960.6,100,8.0,59.0,2020
2020-12-17 16:00:00+00:00,2020-12-17T16:00,-8.2,960.3,100,6.4,84.0,2020
2020-12-17 17:00:00+00:00,2020-12-17T17:00,-7.2,959.8,100,7.1,187.0,2020
2020-12-17 18:00:00+00:00,2020-12-17T18:00,-6.4,960.0,100,5.5,197.0,2020
2020-12-17 19:00:00+00:00,2020-12-17T19:00,-6.2,960.3,96,5.5,151.0,2020
2020-12-17 20:00:00+00:00,2020-12-17T20:00,-6.0,960.8,89,5.8,130.0,2020
2020-12-17 21:00:00+00:00,2020-12-17T21:00,-6.5,960.9,84,4.9,47.0,2020
2020-12-17 22:00:00+00:00,2020-12-17T22:00,-7.4,961.1,82,5.9,4.0,2020
2020-12-17 23:00:00+00:00,2020-12-17T23:00,-8.4,961.1,71,8.7,0.0,2020
2020-12-18 00:00:00+00:00,2020-12-18T00:00,-8.5,962.5,9,8.7,0.0,2020
2020-12-18 01:00:00+00:00,2020-12-18T01:00,-8.7,963.1,31,5.9,0.0,2020
2020-12-18 02:00:00+00:00,2020-12-18T02:00,-11.3,962.6,9,7.6,0.0,2020
2020-12-18 03:00:00+00:00,2020-12-18T03:00,-12.0,962.6,16,7.1,0.0,2020
2020-12-18 04:00:00+00:00,2020-12-18T04:00,-12.3,962.8,14,7.1,0.0,2020
2020-12-18 05:00:00+00:00,2020-12-18T05:00,-13.2,962.7,10,8.3,0.0,2020
2020-12-18 06:00:00+00:00,2020-12-18T06:00,-14.1,962.7,7,9.0,0.0,2020
2020-12-18 07:00:00+00:00,2020-12-18T07:00,-14.5,962.7,10,9.6,0.0,2020
2020-12-18 08:00:00+00:00,2020-12-18T08:00,-9.8,964.1,16,6.3,0.0,2020
2020-12-18 09:00:00+00:00,2020-12-18T09:00,-9.7,964.0,17,5.4,0.0,2020
2020-12-18 10:00:00+00:00,2020-12-18T10:00,-13.5,963.5,20,7.7,0.0,2020
2020-12-18 11:00:00+00:00,2020-12-18T11:00,-16.5,963.3,2,9.0,0.0,2020
2020-12-18 12:00:00+00:00,2020-12-18T12:00,-15.5,964.9,6,8.2,0.0,2020
2020-12-18 13:00:00+00:00,2020-12-18T13:00,-13.5,966.3,1,7.9,9.0,2020
2020-12-18 14:00:00+00:00,2020-12-18T14:00,-13.8,967.0,5,6.6,115.0,2020
2020-12-18 15:00:00+00:00,2020-12-18T15:00,-10.8,968.5,10,5.6,247.0,2020
2020-12-18 16:00:00+00:00,2020-12-18T16:00,-9.2,968.6,1,6.4,349.0,2020
2020-12-18 17:00:00+00:00,2020-12-18T17:00,-8.1,968.2,0,6.6,416.0,2020
2020-12-18 18:00:00+00:00,2020-12-18T18:00,-7.5,968.1,0,6.7,416.0,2020
2020-12-18 19:00:00+00:00,2020-12-18T19:00,-7.2,968.2,0,7.2,358.0,2020
2020-12-18 20:00:00+00:00,2020-12-18T20:00,-7.3,968.6,0,6.4,250.0,2020
2020-12-18 21:00:00+00:00,2020-12-18T21:00,-8.7,968.8,0,7.7,110.0,2020
2020-12-18 22:00:00+00:00,2020-12-18T22:00,-9.7,968.8,0,9.9,7.0,2020
2020-12-18 23:00:00+00:00,2020-12-18T23:00,-10.4,968.7,0,10.5,0.0,2020
2020-12-19 00:00:00+00:00,2020-12-19T00:00,-11.8,969.3,0,8.3,0.0,2020
2020-12-19 01:00:00+00:00,2020-12-19T01:00,-11.9,969.8,0,10.6,0.0,2020
2020-12-19 02:00:00+00:00,2020-12-19T02:00,-13.8,969.0,0,8.8,0.0,2020
2020-12-19 03:00:00+00:00,2020-12-19T03:00,-12.1,969.3,0,9.2,0.0,2020
2020-12-19 04:00:00+00:00,2020-12-19T04:00,-12.3,969.3,0,7.2,0.0,2020
2020-12-19 05:00:00+00:00,2020-12-19T05:00,-12.2,969.4,1,9.0,0.0,2020
2020-12-19 06:00:00+00:00,2020-12-19T06:00,-13.5,968.3,95,8.9,0.0,2020
2020-12-19 07:00:00+00:00,2020-12-19T07:00,-15.3,968.2,73,8.8,0.0,2020
2020-12-19 08:00:00+00:00,2020-12-19T08:00,-13.3,968.7,23,5.6,0.0,2020
2020-12-19 09:00:00+00:00,2020-12-19T09:00,-15.4,968.1,3,9.2,0.0,2020
2020-12-19 10:00:00+00:00,2020-12-19T10:00,-16.5,967.4,43,8.7,0.0,2020
2020-12-19 11:00:00+00:00,2020-12-19T11:00,-16.6,967.0,77,9.7,0.0,2020
2020-12-19 12:00:00+00:00,2020-12-19T12:00,-16.2,967.5,79,11.9,0.0,2020
2020-12-19 13:00:00+00:00,2020-12-19T13:00,-16.4,967.4,21,10.8,9.0,2020
2020-12-19 14:00:00+00:00,2020-12-19T14:00,-14.0,968.0,34,9.7,105.0,2020
2020-12-19 15:00:00+00:00,2020-12-19T15:00,-10.3,968.8,98,6.9,247.0,2020
2020-12-19 16:00:00+00:00,2020-12-19T16:00,-7.9,968.7,98,5.9,290.0,2020
2020-12-19 17:00:00+00:00,2020-12-19T17:00,-5.9,968.6,99,5.9,321.0,2020
2020-12-19 18:00:00+00:00,2020-12-19T18:00,-4.8,968.0,100,5.9,275.0,2020
2020-12-19 19:00:00+00:00,2020-12-19T19:00,-4.2,967.5,100,6.8,207.0,2020
2020-12-19 20:00:00+00:00,2020-12-19T20:00,-4.2,967.1,100,7.2,139.0,2020
2020-12-19 21:00:00+00:00,2020-12-19T21:00,-5.0,966.5,100,10.9,62.0,2020
2020-12-19 22:00:00+00:00,2020-12-19T22:00,-5.7,966.1,99,13.0,5.0,2020
2020-12-19 23:00:00+00:00,2020-12-19T23:00,-5.7,965.5,100,14.1,0.0,2020
2020-12-20 00:00:00+00:00,2020-12-20T00:00,-5.0,965.6,100,16.9,0.0,2020
2020-12-20 01:00:00+00:00,2020-12-20T01:00,-5.0,964.9,100,15.9,0.0,2020
2020-12-20 02:00:00+00:00,2020-12-20T02:00,-5.1,965.0,100,17.6,0.0,2020
2020-12-20 03:00:00+00:00,2020-12-20T03:00,-5.0,964.3,100,17.8,0.0,2020
2020-12-20 04:00:00+00:00,2020-12-20T04:00,-4.9,964.1,100,19.1,0.0,2020
2020-12-20 05:00:00+00:00,2020-12-20T05:00,-4.6,963.9,99,19.4,0.0,2020
2020-12-20 06:00:00+00:00,2020-12-20T06:00,-4.4,962.8,99,20.2,0.0,2020
2020-12-20 07:00:00+00:00,2020-12-20T07:00,-4.6,962.9,99,18.0,0.0,2020
2020-12-20 08:00:00+00:00,2020-12-20T08:00,-4.4,962.7,100,19.2,0.0,2020
2020-12-20 09:00:00+00:00,2020-12-20T09:00,-4.2,962.4,100,18.8,0.0,2020
2020-12-20 10:00:00+00:00,2020-12-20T10:00,-4.0,962.0,100,19.2,0.0,2020
2020-12-20 11:00:00+00:00,2020-12-20T11:00,-3.9,961.7,100,19.2,0.0,2020
2020-12-20 12:00:00+00:00,2020-12-20T12:00,-3.5,961.6,100,20.1,0.0,2020
2020-12-20 13:00:00+00:00,2020-12-20T13:00,-3.6,961.1,100,19.6,3.0,2020
2020-12-20 14:00:00+00:00,2020-12-20T14:00,-3.2,960.7,100,16.6,34.0,2020
2020-12-20 15:00:00+00:00,2020-12-20T15:00,-2.6,959.9,100,16.6,59.0,2020
2020-12-20 16:00:00+00:00,2020-12-20T16:00,-1.5,958.8,100,17.3,115.0,2020
2020-12-20 17:00:00+00:00,2020-12-20T17:00,-0.8,957.9,100,17.7,111.0,2020
2020-12-20 18:00:00+00:00,2020-12-20T18:00,-0.8,957.6,100,16.6,84.0,2020
2020-12-20 19:00:00+00:00,2020-12-20T19:00,-1.0,957.2,100,18.1,44.0,2020
2020-12-20 20:00:00+00:00,2020-12-20T20:00,-0.8,957.0,100,17.5,54.0,2020
2020-12-20 21:00:00+00:00,2020-12-20T21:00,-0.6,956.8,100,19.5,33.0,2020
2020-12-20 22:00:00+00:00,2020-12-20T22:00,-0.7,956.9,99,18.2,2.0,2020
2020-12-20 23:00:00+00:00,2020-12-20T23:00,-0.7,956.7,99,17.5,0.0,2020
2020-12-21 00:00:00+00:00,2020-12-21T00:00,-0.5,956.8,98,16.5,0.0,2020
2020-12-21 01:00:00+00:00,2020-12-21T01:00,-0.6,956.3,97,16.1,0.0,2020
2020-12-21 02:00:00+00:00,2020-12-21T02:00,-0.5,956.2,97,16.4,0.0,2020
2020-12-21 03:00:00+00:00,2020-12-21T03:00,-0.5,955.9,96,15.4,0.0,2020
2020-12-21 04:00:00+00:00,2020-12-21T04:00,-0.6,955.8,96,14.3,0.0,2020
2020-12-21 05:00:00+00:00,2020-12-21T05:00,-0.5,955.7,98,12.6,0.0,2020
2020-12-21 06:00:00+00:00,2020-12-21T06:00,-0.5,955.5,68,13.7,0.0,2020
2020-12-21 07:00:00+00:00,2020-12-21T07:00,-0.7,955.4,98,11.6,0.0,2020
2020-12-21 08:00:00+00:00,2020-12-21T08:00,-0.4,955.1,91,11.5,0.0,2020
2020-12-21 09:00:00+00:00,2020-12-21T09:00,-0.7,954.2,73,11.3,0.0,2020
2020-12-21 10:00:00+00:00,2020-12-21T10:00,-1.1,953.6,95,10.8,0.0,2020
2020-12-21 11:00:00+00:00,2020-12-21T11:00,-1.5,953.2,87,10.5,0.0,2020
2020-12-21 12:00:00+00:00,2020-12-21T12:00,-0.8,953.7,74,11.6,0.0,2020
2020-12-21 13:00:00+00:00,2020-12-21T13:00,-1.2,953.4,90,10.4,5.0,2020
2020-12-21 14:00:00+00:00,2020-12-21T14:00,-0.2,953.5,83,8.9,72.0,2020
2020-12-21 15:00:00+00:00,2020-12-21T15:00,0.8,953.6,87,7.4,163.0,2020
2020-12-21 16:00:00+00:00,2020-12-21T16:00,1.8,952.8,84,6.6,269.0,2020
2020-12-21 17:00:00+00:00,2020-12-21T17:00,2.5,951.4,69,7.5,390.0,2020
2020-12-21 18:00:00+00:00,2020-12-21T18:00,2.9,950.4,33,7.0,344.0,2020
2020-12-21 19:00:00+00:00,2020-12-21T19:00,2.8,949.6,53,6.0,298.0,2020
2020-12-21 20:00:00+00:00,2020-12-21T20:00,2.4,949.0,99,5.6,217.0,2020
2020-12-21 21:00:00+00:00,2020-12-21T21:00,1.7,948.8,100,6.4,49.0,2020
2020-12-21 22:00:00+00:00,2020-12-21T22:00,0.9,948.9,100,7.9,3.0,2020
2020-12-21 23:00:00+00:00,2020-12-21T23:00,0.7,949.0,99,7.9,0.0,2020
2020-12-22 00:00:00+00:00,2020-12-22T00:00,0.2,949.2,89,7.5,0.0,2020
2020-12-22 01:00:00+00:00,2020-12-22T01:00,-0.1,948.8,98,7.1,0.0,2020
2020-12-22 02:00:00+00:00,2020-12-22T02:00,-0.2,948.4,100,7.6,0.0,2020
2020-12-22 03:00:00+00:00,2020-12-22T03:00,-0.1,948.1,100,8.5,0.0,2020
2020-12-22 04:00:00+00:00,2020-12-22T04:00,-0.3,947.8,99,8.2,0.0,2020
2020-12-22 05:00:00+00:00,2020-12-22T05:00,-0.3,947.5,99,8.7,0.0,2020
2020-12-22 06:00:00+00:00,2020-12-22T06:00,-0.3,947.2,95,7.4,0.0,2020
2020-12-22 07:00:00+00:00,2020-12-22T07:00,-0.9,947.1,82,7.4,0.0,2020
2020-12-22 08:00:00+00:00,2020-12-22T08:00,-1.6,947.4,90,7.9,0.0,2020
2020-12-22 09:00:00+00:00,2020-12-22T09:00,-1.5,947.1,93,8.0,0.0,2020
2020-12-22 10:00:00+00:00,2020-12-22T10:00,-1.2,947.4,98,9.2,0.0,2020
2020-12-22 11:00:00+00:00,2020-12-22T11:00,-0.4,948.0,99,10.4,0.0,2020
2020-12-22 12:00:00+00:00,2020-12-22T12:00,-0.5,949.0,99,12.9,0.0,2020
2020-12-22 13:00:00+00:00,2020-12-22T13:00,-0.5,949.9,97,12.9,3.0,2020
2020-12-22 14:00:00+00:00,2020-12-22T14:00,-0.2,950.8,92,13.6,43.0,2020
2020-12-22 15:00:00+00:00,2020-12-22T15:00,0.3,951.5,64,18.7,118.0,2020
2020-12-22 16:00:00+00:00,2020-12-22T16:00,0.8,952.3,69,27.1,280.0,2020
2020-12-22 17:00:00+00:00,2020-12-22T17:00,0.4,952.4,47,25.6,233.0,2020
2020-12-22 18:00:00+00:00,2020-12-22T18:00,0.5,953.0,44,22.9,281.0,2020
2020-12-22 19:00:00+00:00,2020-12-22T19:00,0.4,953.8,74,20.8,262.0,2020
2020-12-22 20:00:00+00:00,2020-12-22T20:00,0.1,954.8,95,27.0,127.0,2020
2020-12-22 21:00:00+00:00,2020-12-22T21:00,-0.6,955.8,90,23.5,33.0,2020
2020-12-22 22:00:00+00:00,2020-12-22T22:00,-0.7,957.1,96,23.0,3.0,2020
2020-12-22 23:00:00+00:00,2020-12-22T23:00,-1.0,958.2,79,24.8,0.0,2020
2020-12-23 00:00:00+00:00,2020-12-23T00:00,-0.5,959.7,62,23.3,0.0,2020
2020-12-23 01:00:00+00:00,2020-12-23T01:00,-1.6,961.0,51,21.1,0.0,2020
2020-12-23 02:00:00+00:00,2020-12-23T02:00,-2.4,962.3,57,21.2,0.0,2020
2020-12-23 03:00:00+00:00,2020-12-23T03:00,-3.5,963.2,67,20.7,0.0,2020
2020-12-23 04:00:00+00:00,2020-12-23T04:00,-4.1,964.0,73,20.5,0.0,2020
2020-12-23 05:00:00+00:00,2020-12-23T05:00,-4.7,964.3,30,19.1,0.0,2020
2020-12-23 06:00:00+00:00,2020-12-23T06:00,-5.3,964.8,58,17.1,0.0,2020
2020-12-23 07:00:00+00:00,2020-12-23T07:00,-5.7,965.5,59,13.3,0.0,2020
2020-12-23 08:00:00+00:00,2020-12-23T08:00,-6.4,966.6,34,10.3,0.0,2020
2020-12-23 09:00:00+00:00,2020-12-23T09:00,-7.1,967.1,40,7.9,0.0,2020
2020-12-23 10:00:00+00:00,2020-12-23T10:00,-7.3,967.5,51,4.7,0.0,2020
2020-12-23 11:00:00+00:00,2020-12-23T11:00,-7.0,968.1,66,3.9,0.0,2020
2020-12-23 12:00:00+00:00,2020-12-23T12:00,-5.4,969.1,74,4.3,0.0,2020
2020-12-23 13:00:00+00:00,2020-12-23T13:00,-4.8,968.8,83,6.8,4.0,2020
2020-12-23 14:00:00+00:00,2020-12-23T14:00,-3.6,968.8,11,5.4,69.0,2020
2020-12-23 15:00:00+00:00,2020-12-23T15:00,-1.5,969.4,91,5.0,231.0,2020
2020-12-23 16:00:00+00:00,2020-12-23T16:00,-0.3,969.2,94,10.2,246.0,2020
2020-12-23 17:00:00+00:00,2020-12-23T17:00,0.6,968.3,98,12.6,359.0,2020
2020-12-23 18:00:00+00:00,2020-12-23T18:00,1.3,967.4,100,12.4,327.0,2020
2020-12-23 19:00:00+00:00,2020-12-23T19:00,1.9,966.4,99,12.5,231.0,2020
2020-12-23 20:00:00+00:00,2020-12-23T20:00,1.9,965.7,98,14.0,175.0,2020
2020-12-23 21:00:00+00:00,2020-12-23T21:00,1.5,965.4,97,16.3,79.0,2020
2020-12-23 22:00:00+00:00,2020-12-23T22:00,0.9,965.1,96,18.9,6.0,2020
2020-12-23 23:00:00+00:00,2020-12-23T23:00,0.6,964.9,92,21.5,0.0,2020
2020-12-24 00:00:00+00:00,2020-12-24T00:00,0.8,964.0,98,24.6,0.0,2020
2020-12-24 01:00:00+00:00,2020-12-24T01:00,0.7,962.9,100,29.2,0.0,2020
2020-12-24 02:00:00+00:00,2020-12-24T02:00,0.5,962.5,100,30.7,0.0,2020
2020-12-24 03:00:00+00:00,2020-12-24T03:00,0.4,962.4,98,31.1,0.0,2020
2020-12-24 04:00:00+00:00,2020-12-24T04:00,0.3,962.3,100,31.1,0.0,2020
2020-12-24 05:00:00+00:00,2020-12-24T05:00,0.5,961.8,99,31.0,0.0,2020
2020-12-24 06:00:00+00:00,2020-12-24T06:00,0.5,961.8,98,29.7,0.0,2020
2020-12-24 07:00:00+00:00,2020-12-24T07:00,0.9,961.4,100,28.8,0.0,2020
2020-12-24 08:00:00+00:00,2020-12-24T08:00,1.3,961.3,99,27.4,0.0,2020
2020-12-24 09:00:00+00:00,2020-12-24T09:00,1.6,960.4,65,27.7,0.0,2020
2020-12-24 10:00:00+00:00,2020-12-24T10:00,1.8,959.8,99,29.9,0.0,2020
2020-12-24 11:00:00+00:00,2020-12-24T11:00,2.4,959.6,100,24.9,0.0,2020
2020-12-24 12:00:00+00:00,2020-12-24T12:00,5.2,959.6,100,27.0,0.0,2020
2020-12-24 13:00:00+00:00,2020-12-24T13:00,5.5,959.4,100,25.0,2.0,2020
2020-12-24 14:00:00+00:00,2020-12-24T14:00,6.3,959.0,100,26.2,19.0,2020
2020-12-24 15:00:00+00:00,2020-12-24T15:00,7.3,958.3,100,26.8,60.0,2020
2020-12-24 16:00:00+00:00,2020-12-24T16:00,7.8,957.1,100,27.8,44.0,2020
2020-12-24 17:00:00+00:00,2020-12-24T17:00,8.3,955.8,100,29.7,42.0,2020
2020-12-24 18:00:00+00:00,2020-12-24T18:00,8.7,955.2,100,28.4,67.0,2020
2020-12-24 19:00:00+00:00,2020-12-24T19:00,9.0,954.6,100,26.2,54.0,2020
2020-12-24 20:00:00+00:00,2020-12-24T20:00,9.2,953.8,100,24.7,51.0,2020
2020-12-24 21:00:00+00:00,2020-12-24T21:00,9.0,953.3,100,23.8,38.0,2020
2020-12-24 22:00:00+00:00,2020-12-24T22:00,8.0,951.9,100,24.1,2.0,2020
2020-12-24 23:00:00+00:00,2020-12-24T23:00,8.3,950.9,100,25.0,0.0,2020
2020-12-25 00:00:00+00:00,2020-12-25T00:00,9.3,950.4,100,27.3,0.0,2020
2020-12-25 01:00:00+00:00,2020-12-25T01:00,8.9,949.0,100,23.1,0.0,2020
2020-12-25 02:00:00+00:00,2020-12-25T02:00,9.3,946.4,100,27.9,0.0,2020
2020-12-25 03:00:00+00:00,2020-12-25T03:00,9.7,946.0,100,26.1,0.0,2020
2020-12-25 04:00:00+00:00,2020-12-25T04:00,9.9,945.3,100,28.1,0.0,2020
2020-12-25 05:00:00+00:00,2020-12-25T05:00,10.1,943.8,100,26.5,0.0,2020
2020-12-25 06:00:00+00:00,2020-12-25T06:00,9.0,941.4,100,15.3,0.0,2020
2020-12-25 07:00:00+00:00,2020-12-25T07:00,10.1,939.6,100,22.1,0.0,2020
2020-12-25 08:00:00+00:00,2020-12-25T08:00,11.7,937.9,100,29.0,0.0,2020
2020-12-25 09:00:00+00:00,2020-12-25T09:00,12.9,937.0,100,33.7,0.0,2020
2020-12-25 10:00:00+00:00,2020-12-25T10:00,12.3,938.1,100,26.0,0.0,2020
2020-12-25 11:00:00+00:00,2020-12-25T11:00,10.9,939.6,100,18.8,0.0,2020
2020-12-25 12:00:00+00:00,2020-12-25T12:00,9.8,939.3,100,21.6,0.0,2020
2020-12-25 13:00:00+00:00,2020-12-25T13:00,9.7,939.7,100,21.3,1.0,2020
2020-12-25 14:00:00+00:00,2020-12-25T14:00,9.8,940.6,100,15.8,29.0,2020
2020-12-25 15:00:00+00:00,2020-12-25T15:00,6.5,941.1,100,10.2,60.0,2020
2020-12-25 16:00:00+00:00,2020-12-25T16:00,0.7,941.6,100,16.5,63.0,2020
2020-12-25 17:00:00+00:00,2020-12-25T17:00,0.1,941.3,100,10.0,61.0,2020
2020-12-25 18:00:00+00:00,2020-12-25T18:00,-0.1,941.1,100,10.2,65.0,2020
2020-12-25 19:00:00+00:00,2020-12-25T19:00,-0.4,941.4,100,9.0,63.0,2020
2020-12-25 20:00:00+00:00,2020-12-25T20:00,-1.3,941.2,100,11.5,30.0,2020
2020-12-25 21:00:00+00:00,2020-12-25T21:00,-1.6,941.6,100,9.4,16.0,2020
2020-12-25 22:00:00+00:00,2020-12-25T22:00,-1.7,941.7,100,10.1,1.0,2020
2020-12-25 23:00:00+00:00,2020-12-25T23:00,-1.7,942.7,96,12.2,0.0,2020
2020-12-26 00:00:00+00:00,2020-12-26T00:00,-2.5,944.0,100,9.5,0.0,2020
2020-12-26 01:00:00+00:00,2020-12-26T01:00,-2.5,944.7,97,11.4,0.0,2020
2020-12-26 02:00:00+00:00,2020-12-26T02:00,-3.0,945.3,99,11.5,0.0,2020
2020-12-26 03:00:00+00:00,2020-12-26T03:00,-3.4,945.8,98,17.0,0.0,2020
2020-12-26 04:00:00+00:00,2020-12-26T04:00,-4.1,946.2,91,17.9,0.0,2020
2020-12-26 05:00:00+00:00,2020-12-26T05:00,-4.9,946.4,99,18.1,0.0,2020
2020-12-26 06:00:00+00:00,2020-12-26T06:00,-5.8,946.7,3,17.7,0.0,2020
2020-12-26 07:00:00+00:00,2020-12-26T07:00,-7.1,947.1,9,18.6,0.0,2020
2020-12-26 08:00:00+00:00,2020-12-26T08:00,-7.6,947.6,21,19.5,0.0,2020
2020-12-26 09:00:00+00:00,2020-12-26T09:00,-8.0,947.9,69,20.1,0.0,2020
2020-12-26 10:00:00+00:00,2020-12-26T10:00,-8.0,948.2,94,20.2,0.0,2020
2020-12-26 11:00:00+00:00,2020-12-26T11:00,-7.8,948.2,96,18.7,0.0,2020
2020-12-26 12:00:00+00:00,2020-12-26T12:00,-7.7,949.0,93,20.3,0.0,2020
2020-12-26 13:00:00+00:00,2020-12-26T13:00,-7.6,949.7,98,19.9,4.0,2020
2020-12-26 14:00:00+00:00,2020-12-26T14:00,-7.1,950.5,98,21.7,53.0,2020
2020-12-26 15:00:00+00:00,2020-12-26T15:00,-6.8,951.0,97,20.6,83.0,2020
2020-12-26 16:00:00+00:00,2020-12-26T16:00,-5.7,951.0,73,20.3,148.0,2020
2020-12-26 17:00:00+00:00,2020-12-26T17:00,-4.3,950.7,98,20.7,318.0,2020
2020-12-26 18:00:00+00:00,2020-12-26T18:00,-3.7,950.4,99,22.1,214.0,2020
2020-12-26 19:00:00+00:00,2020-12-26T19:00,-3.6,950.5,97,19.4,157.0,2020
2020-12-26 20:00:00+00:00,2020-12-26T20:00,-3.9,950.9,91,19.5,90.0,2020
2020-12-26 21:00:00+00:00,2020-12-26T21:00,-4.4,951.4,93,18.6,55.0,2020
2020-12-26 22:00:00+00:00,2020-12-26T22:00,-4.9,952.3,87,16.5,5.0,2020
2020-12-26 23:00:00+00:00,2020-12-26T23:00,-5.1,953.1,47,15.9,0.0,2020
2020-12-27 00:00:00+00:00,2020-12-27T00:00,-5.7,953.8,84,16.0,0.0,2020
2020-12-27 01:00:00+00:00,2020-12-27T01:00,-5.5,954.5,93,15.4,0.0,2020
2020-12-27 02:00:00+00:00,2020-12-27T02:00,-5.6,955.2,92,16.9,0.0,2020
2020-12-27 03:00:00+00:00,2020-12-27T03:00,-5.8,955.6,94,16.3,0.0,2020
2020-12-27 04:00:00+00:00,2020-12-27T04:00,-5.8,956.3,94,16.2,0.0,2020
2020-12-27 05:00:00+00:00,2020-12-27T05:00,-5.8,956.9,98,13.6,0.0,2020
2020-12-27 06:00:00+00:00,2020-12-27T06:00,-5.7,957.3,78,13.3,0.0,2020
2020-12-27 07:00:00+00:00,2020-12-27T07:00,-6.1,958.1,92,14.3,0.0,2020
2020-12-27 08:00:00+00:00,2020-12-27T08:00,-6.3,958.9,91,13.2,0.0,2020
2020-12-27 09:00:00+00:00,2020-12-27T09:00,-6.6,959.5,98,14.9,0.0,2020
2020-12-27 10:00:00+00:00,2020-12-27T10:00,-6.6,960.5,4,14.3,0.0,2020
2020-12-27 11:00:00+00:00,2020-12-27T11:00,-7.2,961.3,1,14.3,0.0,2020
2020-12-27 12:00:00+00:00,2020-12-27T12:00,-6.6,962.5,45,15.3,0.0,2020
2020-12-27 13:00:00+00:00,2020-12-27T13:00,-6.0,963.3,91,14.3,5.0,2020
2020-12-27 14:00:00+00:00,2020-12-27T14:00,-4.9,964.6,91,14.3,69.0,2020
2020-12-27 15:00:00+00:00,2020-12-27T15:00,-3.5,965.7,95,13.0,105.0,2020
2020-12-27 16:00:00+00:00,2020-12-27T16:00,-2.2,965.8,94,9.7,168.0,2020
2020-12-27 17:00:00+00:00,2020-12-27T17:00,-1.1,965.3,92,7.6,284.0,2020
2020-12-27 18:00:00+00:00,2020-12-27T18:00,-0.2,965.2,86,6.6,339.0,2020
2020-12-27 19:00:00+00:00,2020-12-27T19:00,0.1,964.8,96,8.3,297.0,2020
2020-12-27 20:00:00+00:00,2020-12-27T20:00,-0.2,964.8,97,11.2,216.0,2020
2020-12-27 21:00:00+00:00,2020-12-27T21:00,-1.3,964.8,97,9.9,83.0,2020
2020-12-27 22:00:00+00:00,2020-12-27T22:00,-2.6,964.8,100,11.5,8.0,2020
2020-12-27 23:00:00+00:00,2020-12-27T23:00,-2.3,964.5,97,14.6,0.0,2020
2020-12-28 00:00:00+00:00,2020-12-28T00:00,-3.1,964.5,97,17.8,0.0,2020
2020-12-28 01:00:00+00:00,2020-12-28T01:00,-3.4,964.0,98,18.7,0.0,2020
2020-12-28 02:00:00+00:00,2020-12-28T02:00,-3.3,963.5,94,20.7,0.0,2020
2020-12-28 03:00:00+00:00,2020-12-28T03:00,-3.1,962.8,100,23.5,0.0,2020
2020-12-28 04:00:00+00:00,2020-12-28T04:00,-2.5,962.1,0,27.0,0.0,2020
2020-12-28 05:00:00+00:00,2020-12-28T05:00,-2.7,961.5,98,28.8,0.0,2020
2020-12-28 06:00:00+00:00,2020-12-28T06:00,-2.6,960.5,100,29.9,0.0,2020
2020-12-28 07:00:00+00:00,2020-12-28T07:00,-2.4,960.2,100,30.7,0.0,2020
2020-12-28 08:00:00+00:00,2020-12-28T08:00,-2.3,959.9,100,28.8,0.0,2020
2020-12-28 09:00:00+00:00,2020-12-28T09:00,-2.0,959.0,100,27.0,0.0,2020
2020-12-28 10:00:00+00:00,2020-12-28T10:00,-1.5,958.4,100,27.7,0.0,2020
2020-12-28 11:00:00+00:00,2020-12-28T11:00,-0.9,958.4,100,28.2,0.0,2020
2020-12-28 12:00:00+00:00,2020-12-28T12:00,0.1,957.9,100,29.5,0.0,2020
